x: 0	y: 14999.8	w: 1
x: 0.2	y: 14822.7	w: 1
x: 0.4	y: 14715.3	w: 1
x: 0.6	y: 14645.5	w: 1
x: 0.8	y: 14417.5	w: 1
x: 1	y: 14271.2	w: 1
x: 1.2	y: 14131	w: 1
x: 1.4	y: 14007.1	w: 1
x: 1.6	y: 13781.7	w: 1
x: 1.8	y: 13678.8	w: 1
x: 2	y: 13581.6	w: 1
x: 2.2	y: 13449.3	w: 1
x: 2.4	y: 13345.2	w: 1
x: 2.6	y: 13209	w: 1
x: 2.8	y: 13026.2	w: 1
x: 3	y: 12822.6	w: 1
x: 3.2	y: 12676.4	w: 1
x: 3.4	y: 12676.2	w: 1
x: 3.6	y: 12538.3	w: 1
x: 3.8	y: 12344.6	w: 1
x: 4	y: 12240.3	w: 1
x: 4.2	y: 12210.6	w: 1
x: 4.4	y: 12138.1	w: 1
x: 4.6	y: 11838.5	w: 1
x: 4.8	y: 11802.5	w: 1
x: 5	y: 11743.7	w: 1
x: 5.2	y: 11552.3	w: 1
x: 5.4	y: 11446.6	w: 1
x: 5.6	y: 11307.3	w: 1
x: 5.8	y: 11251.1	w: 1
x: 6	y: 11182.1	w: 1
x: 6.2	y: 11049	w: 1
x: 6.4	y: 10830.5	w: 1
x: 6.6	y: 10820	w: 1
x: 6.8	y: 10784.8	w: 1
x: 7	y: 10524.9	w: 1
x: 7.2	y: 10471.5	w: 1
x: 7.4	y: 10367.8	w: 1
x: 7.6	y: 10254.5	w: 1
x: 7.8	y: 10116.6	w: 1
x: 8	y: 10117.9	w: 1
x: 8.2	y: 9915.79	w: 1
x: 8.4	y: 9908.78	w: 1
x: 8.6	y: 9766.75	w: 1
x: 8.8	y: 9598.1	w: 1
x: 9	y: 9569.23	w: 1
x: 9.2	y: 9458.14	w: 1
x: 9.4	y: 9454.58	w: 1
x: 9.6	y: 9209.87	w: 1
x: 9.8	y: 9246.91	w: 1
x: 10	y: 9109.43	w: 1
x: 10.2	y: 9092.78	w: 1
x: 10.4	y: 8949.07	w: 1
x: 10.6	y: 8773	w: 1
x: 10.8	y: 8796.61	w: 1
x: 11	y: 8703.21	w: 1
x: 11.2	y: 8587.06	w: 1
x: 11.4	y: 8426.74	w: 1
x: 11.6	y: 8433.92	w: 1
x: 11.8	y: 8297.73	w: 1
x: 12	y: 8265.25	w: 1
x: 12.2	y: 8116.5	w: 1
x: 12.4	y: 8114.06	w: 1
x: 12.6	y: 7942.44	w: 1
x: 12.8	y: 7855.05	w: 1
x: 13	y: 7836.83	w: 1
x: 13.2	y: 7669.8	w: 1
x: 13.4	y: 7676.97	w: 1
x: 13.6	y: 7769.51	w: 1
x: 13.8	y: 7512.59	w: 1
x: 14	y: 7409.09	w: 1
x: 14.2	y: 7323.99	w: 1
x: 14.4	y: 7231.24	w: 1
x: 14.6	y: 7199.58	w: 1
x: 14.8	y: 7215.5	w: 1
x: 15	y: 7156.45	w: 1
x: 15.2	y: 7078.05	w: 1
x: 15.4	y: 6993.56	w: 1
x: 15.6	y: 6930.21	w: 1
x: 15.8	y: 6836.87	w: 1
x: 16	y: 6768.51	w: 1
x: 16.2	y: 6699.3	w: 1
x: 16.4	y: 6578.97	w: 1
x: 16.6	y: 6538.55	w: 1
x: 16.8	y: 6399.56	w: 1
x: 17	y: 6451.88	w: 1
x: 17.2	y: 6418.79	w: 1
x: 17.4	y: 6234.16	w: 1
x: 17.6	y: 6193.08	w: 1
x: 17.8	y: 6088.68	w: 1
x: 18	y: 6144.83	w: 1
x: 18.2	y: 5975.47	w: 1
x: 18.4	y: 5957.85	w: 1
x: 18.6	y: 5956.93	w: 1
x: 18.8	y: 5855.39	w: 1
x: 19	y: 5783.17	w: 1
x: 19.2	y: 5708.11	w: 1
x: 19.4	y: 5683.41	w: 1
x: 19.6	y: 5590.38	w: 1
x: 19.8	y: 5484.42	w: 1
x: 20	y: 5461.04	w: 1
