making 2Dlinks ...
making 2Dspins ...
done ...
ID: 0	x: 0	y: 0	spin: 1.000000
ID: 1	x: 1	y: 0	spin: -1.000000
ID: 2	x: 2	y: 0	spin: -1.000000
ID: 3	x: 3	y: 0	spin: 1.000000
ID: 4	x: 4	y: 0	spin: -1.000000
ID: 5	x: 5	y: 0	spin: 1.000000
ID: 6	x: 6	y: 0	spin: 1.000000
ID: 7	x: 7	y: 0	spin: -1.000000
ID: 8	x: 8	y: 0	spin: 1.000000
ID: 9	x: 9	y: 0	spin: -1.000000
ID: 10	x: 0	y: 1	spin: 1.000000
ID: 11	x: 1	y: 1	spin: -1.000000
ID: 12	x: 2	y: 1	spin: 1.000000
ID: 13	x: 3	y: 1	spin: -1.000000
ID: 14	x: 4	y: 1	spin: -1.000000
ID: 15	x: 5	y: 1	spin: 1.000000
ID: 16	x: 6	y: 1	spin: 1.000000
ID: 17	x: 7	y: 1	spin: -1.000000
ID: 18	x: 8	y: 1	spin: -1.000000
ID: 19	x: 9	y: 1	spin: 1.000000
ID: 20	x: 0	y: 2	spin: 1.000000
ID: 21	x: 1	y: 2	spin: 1.000000
ID: 22	x: 2	y: 2	spin: 1.000000
ID: 23	x: 3	y: 2	spin: -1.000000
ID: 24	x: 4	y: 2	spin: -1.000000
ID: 25	x: 5	y: 2	spin: -1.000000
ID: 26	x: 6	y: 2	spin: 1.000000
ID: 27	x: 7	y: 2	spin: -1.000000
ID: 28	x: 8	y: 2	spin: -1.000000
ID: 29	x: 9	y: 2	spin: 1.000000
ID: 30	x: 0	y: 3	spin: 1.000000
ID: 31	x: 1	y: 3	spin: -1.000000
ID: 32	x: 2	y: 3	spin: 1.000000
ID: 33	x: 3	y: 3	spin: -1.000000
ID: 34	x: 4	y: 3	spin: -1.000000
ID: 35	x: 5	y: 3	spin: -1.000000
ID: 36	x: 6	y: 3	spin: 1.000000
ID: 37	x: 7	y: 3	spin: 1.000000
ID: 38	x: 8	y: 3	spin: 1.000000
ID: 39	x: 9	y: 3	spin: 1.000000
ID: 40	x: 0	y: 4	spin: -1.000000
ID: 41	x: 1	y: 4	spin: -1.000000
ID: 42	x: 2	y: 4	spin: -1.000000
ID: 43	x: 3	y: 4	spin: -1.000000
ID: 44	x: 4	y: 4	spin: 1.000000
ID: 45	x: 5	y: 4	spin: -1.000000
ID: 46	x: 6	y: 4	spin: -1.000000
ID: 47	x: 7	y: 4	spin: -1.000000
ID: 48	x: 8	y: 4	spin: 1.000000
ID: 49	x: 9	y: 4	spin: -1.000000
ID: 50	x: 0	y: 5	spin: -1.000000
ID: 51	x: 1	y: 5	spin: 1.000000
ID: 52	x: 2	y: 5	spin: -1.000000
ID: 53	x: 3	y: 5	spin: -1.000000
ID: 54	x: 4	y: 5	spin: -1.000000
ID: 55	x: 5	y: 5	spin: -1.000000
ID: 56	x: 6	y: 5	spin: -1.000000
ID: 57	x: 7	y: 5	spin: 1.000000
ID: 58	x: 8	y: 5	spin: 1.000000
ID: 59	x: 9	y: 5	spin: 1.000000
ID: 60	x: 0	y: 6	spin: 1.000000
ID: 61	x: 1	y: 6	spin: 1.000000
ID: 62	x: 2	y: 6	spin: -1.000000
ID: 63	x: 3	y: 6	spin: 1.000000
ID: 64	x: 4	y: 6	spin: 1.000000
ID: 65	x: 5	y: 6	spin: -1.000000
ID: 66	x: 6	y: 6	spin: 1.000000
ID: 67	x: 7	y: 6	spin: 1.000000
ID: 68	x: 8	y: 6	spin: -1.000000
ID: 69	x: 9	y: 6	spin: 1.000000
ID: 70	x: 0	y: 7	spin: 1.000000
ID: 71	x: 1	y: 7	spin: 1.000000
ID: 72	x: 2	y: 7	spin: -1.000000
ID: 73	x: 3	y: 7	spin: 1.000000
ID: 74	x: 4	y: 7	spin: -1.000000
ID: 75	x: 5	y: 7	spin: 1.000000
ID: 76	x: 6	y: 7	spin: -1.000000
ID: 77	x: 7	y: 7	spin: 1.000000
ID: 78	x: 8	y: 7	spin: -1.000000
ID: 79	x: 9	y: 7	spin: -1.000000
ID: 80	x: 0	y: 8	spin: -1.000000
ID: 81	x: 1	y: 8	spin: 1.000000
ID: 82	x: 2	y: 8	spin: -1.000000
ID: 83	x: 3	y: 8	spin: -1.000000
ID: 84	x: 4	y: 8	spin: 1.000000
ID: 85	x: 5	y: 8	spin: 1.000000
ID: 86	x: 6	y: 8	spin: 1.000000
ID: 87	x: 7	y: 8	spin: -1.000000
ID: 88	x: 8	y: 8	spin: 1.000000
ID: 89	x: 9	y: 8	spin: 1.000000
ID: 90	x: 0	y: 9	spin: -1.000000
ID: 91	x: 1	y: 9	spin: -1.000000
ID: 92	x: 2	y: 9	spin: -1.000000
ID: 93	x: 3	y: 9	spin: 1.000000
ID: 94	x: 4	y: 9	spin: -1.000000
ID: 95	x: 5	y: 9	spin: -1.000000
ID: 96	x: 6	y: 9	spin: -1.000000
ID: 97	x: 7	y: 9	spin: -1.000000
ID: 98	x: 8	y: 9	spin: -1.000000
ID: 99	x: 9	y: 9	spin: 1.000000
